SKU,Quantity
2504.601,69
2504.602,293
2504.603,655
2504.604,138
2504.605,217
2504.77,175
2504.771,69
2504.772,79
2504.773,27
2504.774,0
2504.775,0
2504.80,304
2504.801,16
2504.802,0
2504.803,0
2504.804,114
2504.805,174
2504.94,477
2504.941,89
2504.942,152
2504.943,177
2504.944,59
2504.945,0
2505.14,199
2505.142,0
2505.144,10
2505.145,107
2505.146,82
2505.20,0
2505.202,0
2505.203,0
2505.204,0
2505.205,0
2505.206,0
2505.30,0
2505.302,0
2505.303,0
2505.304,0
2505.305,0
2505.306,0
2505.42,292
2505.422,86
2505.423,21
2505.424,56
2505.425,63
2505.426,66
2505.47,0
2505.472,0
2505.473,0
2505.474,0
2505.475,0
2505.476,0
2505.50,48
2505.502,0
2505.503,10
2505.504,38
2505.53,0
2505.532,0
2505.533,0
2505.534,0
2505.535,0
2505.536,0
2505.59,0
2505.592,0
2505.593,0
2505.594,0
2505.595,0
2505.596,0
2505.60,190
2505.602,0
2505.603,18
2505.604,92
2505.605,22
2505.606,58
2505.78,0
2505.782,0
2505.783,0
2505.784,0
2505.785,0
2505.786,0
2505.80,92
2505.802,0
2505.806,92
2505.90,10
2505.902,0
2505.906,10
2506.10,7
2506.101,0
2506.102,0
2506.103,0
2506.104,0
2506.105,7
2506.30,0
2506.301,0
2506.302,0
2506.303,0
2506.304,0
2506.305,0
2506.47,2
2506.471,0
2506.472,0
2506.473,0
2506.474,0
2506.475,2
2506.60,128
2506.601,18
2506.602,15
2506.603,31
2506.604,27
2506.605,37
2506.606,0
2508.14,109
2508.141,20
2508.142,26
2508.143,21
2508.144,25
2508.145,17
2508.30,103
2508.302,22
2508.303,36
2508.304,11
2508.305,27
2508.52,0
2508.522,0
2508.60,66
2508.601,10
2508.602,15
2508.603,14
2508.604,17
2508.605,10
2510.14,49
2510.140,14
2510.143,30
2510.144,5
2510.30,121
2510.300,14
2510.301,45
2510.302,35
2510.303,7
2510.304,20
2510.60,124
2510.600,75
2510.601,17
2510.602,4
2510.603,23
2510.604,5
2511.14,42
2511.141,11
2511.142,10
2511.143,21
2511.30,11
2511.301,4
2511.302,1
2511.303,6
2511.60,86
2511.600,17
2511.601,23
2511.602,23
2511.603,12
2511.604,11
2512.40,92
2512.60,54
2514,1445
2546,249
2547.00,117
2548,58
2549,6586
25649,2950
2578.02,8
2587.50,25
25900.44,99294
25900.60,383958
25900.62,198394
25900.63,199390
25900.64,296766
25900.65,197593
25900.69,99998
25901.06,0
2591.30,139
2591.50,8
2592.20,41
2592.30,178
2592.40,7
2592.44,15
2592.50,562
2592.80,184
2592.90,10
2599.04,1665
2599.11,751
2599.22,1658
2599.33,982
2599.44,4181
2599.49,496
2599.55,2777
2599.99,1131
2609.10,2016
2609.30,6766
2609.40,3544
26.10,132
26.101,75
26.102,57
2615.40,449
2615.50,435
2615.90,814
2633.20,811
2633.40,1413
2633.50,182
2645.10,3470
2645.20,1519
2645.30,3151
2645.40,8364
2645.49,551
2645.50,1312
2645.55,1687
2645.90,1081
2659.12,1061
2659.44,3153
2659.89,341
2662.10,7
2662.101,0
2662.102,0
2662.103,0
2662.104,0
2662.105,7
2662.11,250
2662.111,38
2662.112,39
2662.113,52
2662.114,53
2662.115,68
2662.14,0
2662.141,0
2662.142,0
2662.143,0
2662.144,0
2662.145,0
2662.20,0
2662.201,0
2662.202,0
2662.203,0
2662.204,0
2662.205,0
2662.21,0
2662.211,0
2662.212,0
2662.213,0
2662.214,0
2662.215,0
2662.30,907
2662.301,130
2662.302,127
2662.303,175
2662.304,475
2662.305,0
2662.40,160
2662.401,41
2662.402,51
2662.403,0
2662.404,68
2662.405,0
2662.42,287
2662.421,70
2662.422,77
2662.423,91
2662.424,49
2662.425,0
2662.43,0
2662.431,0
2662.432,0
2662.433,0
2662.434,0
2662.435,0
2662.44,236
2662.441,32
2662.442,15
2662.443,80
2662.444,95
2662.445,14
2662.45,0
2662.451,0
2662.452,0
2662.453,0
2662.454,0
2662.455,0
2662.50,156
2662.501,7
2662.502,4
2662.503,66
2662.504,79
2662.505,0
2662.56,155
2662.561,34
2662.562,35
2662.563,35
2662.564,51
2662.565,0
2662.57,161
2662.571,75
2662.572,5
2662.573,31
2662.574,44
2662.575,6
2662.59,41
2662.591,0
2662.592,0
2662.593,9
2662.594,32
2662.595,0
2662.60,480
2662.601,126
2662.602,146
2662.603,120
2662.604,28
2662.605,60
2662.77,640
2662.771,212
2662.772,212
2662.773,134
2662.774,60
2662.775,22
2662.80,145
2662.801,12
2662.802,41
2662.803,37
2662.804,55
2662.805,0
2662.81,0
2662.811,0
2662.812,0
2662.813,0
2662.814,0
2662.815,0
2662.88,103
2662.881,23
2662.882,33
2662.883,0
2662.884,37
2662.885,10
2662.92,339
2662.921,58
2662.922,86
2662.923,77
2662.924,43
2662.925,75
2662.94,443
2662.941,85
2662.942,34
2662.943,123
2662.944,140
2662.945,61
2662.99,0
2662.991,0
2662.992,0
2662.993,0
2662.994,0
2662.995,0
2665.10,205
2665.20,596
2665.30,456
2665.40,1118
2665.50,557
26679,23645
2668.11,2152
2671.20,176
2671.200,0
2671.201,42
2671.202,38
2671.203,29
2671.204,33
2671.205,34
2671.30,47
2671.300,0
2671.301,31
2671.302,0
2671.303,10
2671.304,1
2671.305,5
2671.40,275
2671.400,22
2671.401,56
2671.402,74
2671.403,28
2671.404,55
2671.405,40
2671.44,245
2671.440,63
2671.441,56
2671.442,26
2671.443,39
2671.444,35
2671.445,26
2671.50,629
2671.500,0
2671.501,70
2671.502,109
2671.503,210
2671.504,124
2671.505,116
2671.59,1
2671.590,0
2671.591,0
2671.592,0
2671.593,1
2671.594,0
2671.595,0
2671.90,0
2671.900,0
2671.901,0
2671.902,0
2671.903,0
2671.904,0
2671.905,0
2726.00,5286
2726.50,1609
2726.60,4709
2727.40,4053
2727.80,2151
2731.00,1496
2793.20,0
2793.30,0
2793.40,649
2793.50,0
2793.90,480
2794.44,828
2795.40,3408
2801.10,1197
2803.10,221
2804.02,192
2804.03,787
2804.04,1404
2804.05,1121
2805.00,4974
2805.01,423
2805.10,5558
2805.12,0
2805.14,505
2805.15,0
2805.18,0
2805.19,0
2805.20,940
2805.22,0
2805.30,448
2805.40,3406
2805.44,0
2805.50,1315
2805.55,0
2805.56,0
2805.60,10464
2805.70,0
2805.80,0
2805.82,0
2805.88,0
2805.90,940
2805.94,0
2805.99,733
2808.10,3078
2808.20,1803
2808.30,1083
2808.40,4128
2808.49,1410
2808.50,1244
2808.90,1299
2815.40,799
2815.50,451
2815.60,1277
2822,1666
2826.20,5088
2826.30,7559
2826.40,5037
2826.50,9647
2826.63,2381
2826.64,2245
2826.65,2665
2826.90,4840
2827,402
2830.30,2453
2830.40,2488
2830.50,915
2830.60,3030
2831.30,2841
2831.40,3546
2831.50,1371
2831.60,5573
2832.60,2414
2832.64,954
2832.65,2448
2832.69,1204
2833.30,43
2833.40,28
2833.50,234
2837.59,19
2839.50,37
2839.55,20
2840.03,886
2840.04,806
2840.06,327
2840.09,473
2840.10,262
2840.11,299
2840.20,562
2840.44,1441
2840.50,534
2840.60,30
2840.90,279
2840.94,490
2842.10,842
2842.20,705
2842.30,923
2842.40,4444
2842.49,17
2842.50,1705
2842.90,1495
2879.30,748
2879.40,7804
2879.50,2005
2879.53,2322
2879.55,1731
2879.90,3147
2886.10,6004
2886.20,1545
2886.30,27
2886.40,2953
2886.50,2768
2893.02,1177
2893.03,1950
2893.09,13
2894.02,686
2894.03,669
2894.04,280
2894.05,48
2894.09,131
2896.50,57
2898.66,1
2899.30,1602
2899.60,863
2902.10,2651
2902.30,1816
2941,355
30100.42,413
30100.45,483
30100.49,380
30101.42,369
30101.45,514
30101.49,458
30102.14,320
30102.15,358
30102.19,90
30103.14,263
30103.15,398
30103.19,244
3027.10,2142
3027.40,765
3049,48
3052.00,893
3053.00,274
31137.31,152
31137.310,11
31137.311,15
31137.312,23
31137.313,8
31137.314,33
31137.315,26
31137.316,36
31138.31,229
31138.310,15
31138.311,29
31138.312,37
31138.313,43
31138.314,46
31138.315,40
31138.316,19
3135.26,30
3135.28,669
3135.36,823
3135.38,596
3135.46,545
3135.48,545
3135.50,1111
3135.56,1140
3135.90,899
3140.20,3130
3140.30,0
3140.40,5433
3140.50,2960
3140.60,4007
3140.70,4489
3140.90,0
3141.10,1603
3141.30,3187
3141.40,3216
3141.50,1257
3141.60,1102
3141.90,531
3146.15,519
3146.20,3223
3146.30,1699
3146.40,5419
3146.50,5247
3146.60,89
3146.90,2866
315.20,0
315.40,0
315.50,0
3187,4
3188,29
3189,76
32000129,0
32000129L,0
32000129M,0
32000129S,0
32000129XL,0
32000129XXL,0
32000153,7
32000153L,0
32000153M,0
32000153S,0
32000153XL,0
32000153XXL,7
3226.10,1223
3226.30,1382
3226.40,900
3227.30,803
3229.20,2302
3229.42,1017
32.30,270
3232,3712
32.40,382
3284.10,4305
3284.30,2249
3284.40,2844
32.90,300
3299.64,45
3313.40,187
3316.22,161
3316.36,423
3316.40,1443
3316.55,229
3316.99,102
3317.10,85
3318.15,33
3318.44,10000
3318.60,68443
3318.62,1452
3318.63,0
3318.64,12201
3318.65,16890
3318.68,228
3318.69,14237
3319.15,12750
3319.20,14570
3319.30,24514
3319.40,78025
3319.44,44451
3319.50,153257
3319.80,22859
3319.90,10194
3320.10,7396
3320.11,11114
3320.40,19619
3320.50,6744
3320.90,3705
3321.62,10661
3321.63,7121
3321.64,58019
3321.65,7393
3321.67,15350
3321.69,6010
3322.20,83500
3322.30,136398
3322.40,176374
3322.50,27977
3322.70,57364
3322.80,22093
3322.90,68894
3323,1181
3324.11,264
3324.15,607
3324.41,1138
3325.11,1804
3325.15,751
3326.11,1086
3326.12,598
3326.15,584
3329.30,276
3330.30,1857
3331.20,9246
3331.30,4246
3331.40,5281
3331.50,2281
3331.60,3297
3331.70,3179
3331.90,401
3332.20,1983
3332.30,5065
3332.40,1290
3332.50,2827
3332.60,2048
3332.70,1455
3332.90,3370
3333.30,1476
3333.44,97
3333.50,1004
3333.90,850
3334.00,744
3334.60,2006
3335.00,2672
3335.60,3630
3336.00,5447
3336.60,5908
3337.00,5928
3337.60,5958
3339.30,576
3339.40,1104
3339.50,1969
3339.51,49
3340.50,81
3345.11,168
3345.20,15
3345.40,268
3349.39,110
3352.30,71
3353,15096
3354,19397
3356.47,419
3357.00,1590
3357.10,714
3357.30,944
3357.40,1804
3358.30,0
3358.33,0
3358.36,0
3358.39,0
3358.40,139
3358.46,139
3358.50,139
3358.56,139
3358.60,139
3358.66,139
3359.10,378
3359.20,471
3359.40,115
3361.80,1
3362.11,958
3362.14,1760
3362.20,2522
3362.30,15
3362.40,2203
3362.44,5498
3362.50,847
3362.61,10143
3362.78,3639
3362.80,922
3362.90,1213
3362.92,1886
3362.94,2949
3363.11,427
3363.14,228
3363.20,465
3363.30,866
3363.40,1109
3363.44,1210
3363.50,3607
3363.60,2507
3363.78,464
3363.80,406
3363.94,885
3365.40,79
3365.50,270
3367.11,38
3367.110,34
3367.116,4
3367.30,29
3367.300,26
3367.306,3
3367.40,81
3367.400,38
3367.401,43
3367.43,11
3367.430,11
3367.44,27
3367.440,12
3367.441,4
3367.446,11
3367.60,29
3367.606,29
3368.20,193
3368.40,91
3368.44,820
3368.50,699
3368.90,289
3369,12907
3371,1583
3372,958
3373,559
3374,321
3376.00,1550
3376.10,1133
3376.40,1334
3377.60,2231
3378,3139
3380,3037
3381.30,0
3382.31,23
3386.30,824
3387.10,684
3387.30,1951
3387.40,1572
3387.50,777
3387.60,925
3388.10,1861
3388.30,1945
3388.40,845
3388.50,1840
3389.30,1996
3389.34,1702
3389.35,1397
3389.36,3076
3390.30,2212
3390.60,3060
3391.20,1471
3391.40,123
3391.50,260
3392.30,170
3392.40,529
3392.50,305
3392.60,592
3393.00,3360
3394.00,2550
3395.00,168
3395.30,196
3395.40,196
3395.50,196
3395.55,279
3395.60,89
3395.90,196
3396,23
3398.40,1368
3398.90,144
3399.00,2242
3399.60,3187
3404.30,365
3404.31,106
3404.40,739
3415,166
3416,64
3417,189
3418.30,307
3418.42,593
3418.50,487
3418.77,456
3419.20,2090
3419.30,1470
3419.40,1228
3419.50,1012
3419.60,1688
3419.90,1750
3421.30,1618
3421.60,1941
3422.02,507
3422.06,872
3422.08,688
3423.06,456
3423.08,2798
3423.36,993
3423.38,1215
3424.40,21
3424.50,49
3425.32,4100
3425.34,1948
3425.35,4318
3425.38,1138
3425.39,1029
3426.14,1406
3426.41,2122
3426.44,1567
3426.51,5538
3426.71,1359
3426.81,1818
3426.91,781
3427.10,1368
3427.11,1368
3427.30,1368
3427.31,935
3428.20,2049
3428.30,2786
3428.40,3911
3428.50,1342
3428.90,3081
3429,1556
3430,273
3431,1112
3432,354
3433,130
3434.30,1103
3434.44,536
3434.50,1164
3435.11,14
3435.80,105
3436.30,64
3436.40,248
3436.55,47
3436.59,37
3436.80,61
3436.90,46
3437.30,87
3437.40,342
3437.50,99
3437.55,95
3437.59,50
3437.90,60
3438.11,180
3438.30,44
3438.40,330
3438.50,27
3438.55,78
3438.59,42
3438.90,25
3439.11,13
3440.11,1
3440.80,71
3441.40,142
3441.80,21
3442.11,2
3442.30,134
3442.40,569
3442.80,31
3443.30,545
3443.55,536
3444.30,584
3444.55,361
3445.11,2934
3445.20,2288
3445.30,5521
3445.40,6260
3445.50,2733
3445.90,763
3445.94,1376
3446.30,631
3447,31352
3448.00,1815
3449.00,3569
3449.60,5645
3454.30,209
3454.60,12
3455.20,964
3455.40,461
3455.50,601
3456.30,287
3457.40,624
3457.50,2856
3457.80,412
3476.30,572
3478.66,328
3479.00,4600
3479.60,618
3481.20,2296
3481.201,405
3481.202,507
3481.203,497
3481.204,498
3481.205,389
3481.40,1981
3481.401,343
3481.402,405
3481.403,419
3481.404,451
3481.405,363
3481.50,2056
3481.501,376
3481.502,451
3481.503,432
3481.504,453
3481.505,344
3482.20,1203
3482.201,257
3482.202,262
3482.203,237
3482.204,263
3482.205,184
3482.40,1177
3482.401,267
3482.402,223
3482.403,260
3482.404,270
3482.405,157
3482.50,1211
3482.501,279
3482.502,251
3482.503,253
3482.504,276
3482.505,152
3483.60,455
3484.30,398
3486.30,589
3489.01,680
3492.30,3
3492.301,1
3492.304,2
3492.40,43
3492.401,2
3492.402,26
3492.403,15
3495.10,744
3495.30,425
3495.40,500
3495.50,1102
3496.10,877
3496.11,1741
3496.33,313
3496.40,363
3496.50,157
3497.30,454
3498.30,313
3499,11
3503.30,322
3504.30,77
3504.60,43
3504.61,422
3544.00,168
3544.30,196
3544.55,279
3544.60,278
3547.20,639
3547.26,905
3547.30,399
3547.36,903
3547.40,2825
3547.46,297
3547.50,26
3547.56,1583
3547.60,2235
3547.66,2540
3547.70,240
3547.80,740
3547.90,382
3548.20,2543
3548.26,568
3548.30,1224
3548.36,1317
3548.40,1692
3548.42,1044
3548.46,1804
3548.50,2427
3548.56,1554
3548.60,992
3548.66,1114
3548.70,297
3548.80,1947
3548.90,583
3549.30,594
3549.40,587
3549.90,5
3556.10,1997
3594.30,791
3594.60,1115
3596.30,1724
36.30,39
3649.10,576
3653,3
3666.10,0
3706,5001
3707.63,1698
3708.20,7087
3708.50,2916
3709,607
37.30,1
378.40,1305
378.50,1507
378.55,407
378.80,530
3815,135
38.30,10
3848.10,277
3848.40,293
3848.90,223
3849.10,0
3849.101,0
3849.102,0
3849.103,0
3849.104,0
3849.105,0
3849.20,0
3849.204,0
3849.205,0
3849.30,23
3849.304,14
3849.305,9
3849.42,0
3849.424,0
3849.425,0
3849.44,101
3849.441,14
3849.442,5
3849.443,33
3849.444,42
3849.445,7
3849.50,17
3849.504,17
3849.56,0
3849.561,0
3849.562,0
3849.563,0
3849.564,0
3849.565,0
3849.57,0
3849.571,0
3849.572,0
3849.573,0
3849.574,0
3849.575,0
3849.60,50
3849.604,43
3849.605,7
3849.78,0
3849.781,0
3849.782,0
3849.783,0
3849.784,0
3849.785,0
3849.92,0
3849.921,0
3849.922,0
3849.923,0
3849.924,0
3849.925,0
3849.94,0
3849.941,0
3849.942,0
3849.943,0
3849.944,0
3849.945,0
3849.95,0
3849.951,0
3849.952,0
3849.953,0
3849.954,0
3849.955,0
3849.99,0
3849.991,0
3849.992,0
3849.993,0
3849.994,0
3849.995,0
3855.10,1642
3855.30,1789
3855.40,1739
3855.50,1102
3864.10,326
3864.20,194
3864.40,435
3864.50,336
3866,6
3867,21
3868,29
3869,1
3870,1
3871,37
3872,17
3873,9
3874,60
3876,1322
3880.10,2692
3880.30,313
3886.22,5
3886.30,886
3886.44,806
3886.49,490
3886.55,382
3886.66,327
3900,113
3929,240
393.01,1354
393.14,2917
393.20,681
393.30,93
393.40,62
393.44,454
393.50,3233
393.55,91
393.57,1825
393.66,1651
393.71,369
393.77,514
393.80,1098
3938.40,1
393.90,89
393.94,1333
3951.50,232
3966.30,1291
4053.50,323
407,3930
4076.10,17
4076.11,293
4076.30,17
4085.20,44
41152.11,685
41152.30,808
41152.40,697
41152.44,690
41152.55,495
41153.11,678
41153.30,965
41153.40,689
41153.44,623
41153.55,487
4175.02,128
4186.41,7678
4186.51,10617
4186.60,454
4186.91,2237
4194.38,54
4201.30,4461
4201.44,912
4201.50,1923
4201.60,2734
4201.90,2086
42024.00,10
4207.90,353
4209.40,2482
4209.60,10428
4210.20,3620
4210.40,158
4210.50,156
4210.56,4
4210.60,9252
4210.89,2211
4210.90,1232
4234.30,126
4241,65
4291.40,147
4291.50,2060
4291.90,4024
4297.11,793
4297.31,183
4297.41,2
4297.51,483
4300,23
4311.30,556
4311.41,1415
4311.50,2438
4311.60,2456
4311.90,6684
4329,113
43.30,1
43.40,24
4342.00,1703
4343.30,106
4344.30,219
4345.30,414
4347.30,1
4348.10,2958
4348.30,2304
4348.40,55
43500312,1
43500312L,1
43500318,1
43500318M,1
4351.30,103
4367.10,2
4367.101,2
4367.102,0
4367.103,0
4367.104,0
4367.105,0
4367.106,0
4367.11,0
4367.111,0
4367.112,0
4367.113,0
4367.114,0
4367.115,0
4367.116,0
4367.30,69
4367.301,27
4367.302,6
4367.303,11
4367.304,13
4367.305,2
4367.306,10
4367.40,82
4367.401,11
4367.402,37
4367.403,25
4367.404,5
4367.405,3
4367.406,1
4367.44,50
4367.441,16
4367.442,15
4367.443,0
4367.444,10
4367.445,9
4367.446,0
4367.50,69
4367.501,33
4367.502,36
4367.59,0
4367.591,0
4367.592,0
4367.593,0
4367.594,0
4367.595,0
4367.596,0
4367.60,0
4367.601,0
4367.602,0
4367.603,0
4367.604,0
4367.605,0
4367.606,0
4367.90,0
4367.901,0
4367.902,0
4367.903,0
4367.904,0
4367.905,0
4367.906,0
4368.11,0
4368.111,0
4368.112,0
4368.113,0
4368.114,0
4368.115,0
4368.30,85
4368.301,41
4368.302,13
4368.303,31
4368.304,0
4368.305,0
4368.44,41
4368.441,15
4368.442,7
4368.443,19
4368.444,0
4368.445,0
4368.50,1
4368.503,1
4368.504,0
4368.505,0
4375.10,214
4375.30,813
4375.40,2548
4375.60,209
4377.10,0
4377.101,0
4377.102,0
4377.103,0
4377.104,0
4377.105,0
4377.30,0
4377.304,0
4377.40,0
4377.401,0
4377.402,0
4377.403,0
4377.404,0
4377.50,0
4377.504,0
4377.56,0
4377.561,0
4377.562,0
4377.563,0
4377.564,0
4377.60,0
4377.604,0
4377.92,0
4377.921,0
4377.922,0
4377.923,0
4377.924,0
4377.925,0
4377.99,0
4377.991,0
4377.992,0
4377.993,0
4377.994,0
4379.30,31
4379.301,8
4379.303,23
4379.59,5
4379.593,5
4379.60,59
4379.603,59
4380.30,42
4380.305,42
4380.59,32
4380.594,2
4380.595,30
4380.60,10
4380.601,10
4381.10,0
4381.101,0
4381.102,0
4381.103,0
4381.104,0
4381.11,0
4381.111,0
4381.112,0
4381.113,0
4381.114,0
4381.35,0
4381.351,0
4381.352,0
4381.353,0
4381.354,0
4381.62,348
4381.621,255
4381.622,44
4381.623,49
4381.64,156
4381.641,39
4381.642,35
4381.643,82
4381.644,0
4381.65,333
4381.651,179
4381.652,62
4381.653,92
4381.654,0
4381.67,0
4381.671,0
4381.672,0
4381.673,0
4381.674,0
4381.69,0
4381.691,0
4381.692,0
4381.693,0
4381.694,0
4381.80,0
4381.801,0
4381.802,0
4381.803,0
4381.804,0
44002145,99
440021453XL,69
44002145L,1
44002145M,12
44002145S,14
44002145XL,0
44002145XXL,3
44002241,9
440022413XL,1
440022414XL,5
440022415XL,3
44002241L,0
44002241M,0
44002241S,0
44002241XL,0
44002241XXL,0
44002248,31
440022483XL,6
440022484XL,9
440022485XL,10
44002248L,0
44002248M,2
44002248S,2
44002248XL,0
44002248XXL,2
44002266,111
440022663XL,11
44002266L,17
44002266M,10
44002266S,22
44002266XL,30
44002266XXL,21
44002312,263
440023123XL,23
440023124XL,71
440023125XL,22
44002312L,37
44002312M,30
44002312S,7
44002312XL,44
44002312XXL,29
44002318,241
440023183XL,19
440023184XL,22
440023185XL,62
44002318L,17
44002318M,46
44002318S,33
44002318XL,27
44002318XXL,15
44002370,19
440023703XL,4
440023704XL,8
440023705XL,6
44002370L,0
44002370M,0
44002370S,0
44002370XL,0
44002370XXL,1
44002400,154
440024003XL,40
44002400L,24
44002400M,10
44002400S,49
44002400XL,8
44002400XXL,23
4415,29
4416,78
4417,17
4424.30,355
4430.30,92
4437.08,1591
4437.26,30
4437.28,669
4437.34,893
4437.36,1262
4437.38,596
4437.44,4799
4437.46,2499
4437.48,3737
4437.54,1946
4437.56,1140
4437.58,1111
4437.64,1126
4437.66,1345
4437.68,3900
4437.78,2004
4437.88,1333
4437.98,2343
44427.30,36
44428.50,36
44437.44,28
4446,264
4449,1815
4451,38
44.56,0
4462.20,6677
4462.30,0
4462.40,11330
4462.50,0
4462.60,1
4462.70,0
4462.80,0
4462.89,1
4462.92,0
4475.11,14074
4475.15,40153
4475.20,12406
4475.30,126273
4475.40,118846
4475.44,83867
4475.50,191893
4475.60,162208
4475.70,31428
4475.80,10372
4475.90,30100
4478.10,9997
4478.11,22433
4478.15,31860
4478.20,49775
4478.30,43539
4478.40,210778
4478.44,51750
4478.50,202022
4478.60,369241
4478.70,33115
4478.80,39344
4478.90,73071
4480.20,24467
4480.40,35932
4480.50,49654
4480.60,27066
4480.90,19744
4482.30,1474
4482.40,6391
4482.50,1377
4482.58,177
4482.60,7578
4482.62,1543
4482.64,1321
4482.80,2152
4482.83,1366
4482.90,75
4483,52
4488,39
4489,44
4491,390
4500.42,0
45005.00,57
45006.00,163
45007.00,50
45008.00,46
45009.00,65
4500.94,116
4515.30,1346
4515.40,4973
4515.60,12291
4515.90,12850
4534.20,10480
4534.30,15613
4534.40,6282
4534.44,9588
4534.50,3958
4534.60,24913
4534.80,5582
4534.90,5218
4591.10,0
4591.11,0
4591.20,0
4591.30,0
4591.40,0
4591.42,0
4591.50,0
4591.60,0
4591.80,0
4591.90,0
4592.10,0
4592.11,0
4592.20,0
4592.30,0
4592.40,0
4592.42,0
4592.50,0
4592.60,0
4592.80,0
4592.90,0
4593.10,0
4593.11,0
4593.20,0
4593.30,0
4593.40,0
4593.42,0
4593.50,0
4593.60,0
4593.80,0
4593.90,0
4594.40,13
4594.401,13
4594.60,447
4594.601,139
4594.603,308
4595,132
4596.10,4860
4596.30,1579
4596.45,1313
4596.55,1337
4596.90,1389
4597.10,1111
4597.30,1601
4597.45,2469
4597.55,687
4597.90,869
4598.30,1756
4598.40,4
4598.44,1880
4598.49,1078
4598.50,568
4599.38,477
4599.40,471
4601.40,508
4601.55,1
4602.40,1187
4603.44,1618
460.40,4677
4604.10,994
4604.40,187
460.50,3630
4607.13,139
4607.44,178
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
46.30,389
4652,0
4659,54
46601162,0
466011623XL,0
46601162L,0
46601162M,0
46601162S,0
46601162XL,0
46601162XXL,0
46601241,0
466012413XL,0
46601241L,0
46601241M,0
46601241S,0
46601241XL,0
46601241XXL,0
46601312,0
466013123XL,0
46601312L,0
46601312M,0
46601312S,0
46601312XL,0
46601312XXL,0
46601394,0
466013943XL,0
46601394L,0
46601394M,0
46601394S,0
46601394XL,0
46601394XXL,0
46602.01,400
46602.02,100
46602.03,173
46602.04,599
46602.05,291
46602.06,139
46604.01,970
46604.02,8
46604.03,403
46604.04,0
46604.05,265
46604.06,0
4662,17547
4663,19152
4665.60,5855
4665.62,5100
4665.64,2900
4665.65,4593
4665.69,1186
46801162,0
46801162L,0
46801162M,0
46801162S,0
46801162XL,0
46801162XXL,0
46801241,0
46801241L,0
46801241M,0
46801241S,0
46801241XL,0
46801241XXL,0
46801312,0
46801312L,0
46801312M,0
46801312S,0
46801312XL,0
46801312XXL,0
46801394,0
46801394L,0
46801394M,0
46801394S,0
46801394XL,0
46801394XXL,0
46802,555
46803,0
46804,526
4684,755
4685.08,1900
4688.08,719
4688.16,327
4699.23,27
4699.33,1347
4699.43,2448
4699.53,2079
4699.60,2261
4699.64,3844
4699.83,3618
4699.93,2158
470,219
4701.50,0
4702.30,0
4703.30,201
4703.59,82
4705.30,380
4705.55,158
4706.20,21505
4706.30,14233
4706.40,59017
4706.50,29754
4706.60,18887
4706.90,14596
4708.15,0
4708.44,57074
4708.62,24386
4708.64,76041
4708.65,60964
4708.67,712
4708.68,0
4708.69,47135
4709.64,9980
4709.65,7600
47100102,61
47100102L,36
47100102M,7
47100102S,5
47100102XL,13
47100241,0
47100241L,0
47100241M,0
47100241S,0
47100241XL,0
47100312,0
47100312L,0
47100312M,0
47100312S,0
47100312XL,0
47100319,128
47100319L,29
47100319M,45
47100319S,32
47100319XL,22
47200102,3
47200102L,3
47200102M,0
47200102S,0
47200102XL,0
47200102XXL,0
47200145,2
47200145L,0
47200145M,2
47200145S,0
47200145XL,0
47200145XXL,0
47200312,0
47200312L,0
